osm_id,name,lat,lon,type,phone,website,address_city,address_street,category,tags.amenity,tags.cuisine,tags.name,extracted_emails,instagram,twitter,facebook,meta_description,tags.addr:city,tags.addr:housenumber,tags.addr:postcode,tags.addr:street,tags.fhrs:confidence_management,tags.fhrs:hygiene,tags.fhrs:id,tags.fhrs:local_authority_id,tags.fhrs:rating,tags.fhrs:structural,tags.phone,tags.source,tags.source:addr,tags.source:postcode,tags.website,tags.wheelchair,tags.wikidata,enrichment_error,tags.level,tags.indoor_seating,tags.outdoor_seating,tags.postal_code,tags.wikipedia,tags.brand,tags.brand:wikidata,tags.brand:wikipedia,tags.check_date,tags.contact:website,tags.name:ja,tags.opening_hours,tags.payment:cash,tags.payment:credit_cards,tags.payment:debit_cards,tags.note,tags.diet:vegetarian,linkedin,tags.diet:vegan,tags.name:en,tags.name:zh,tags.takeaway,tags.type,tags.official_name,tags.operator,tags.payment:american_express,tags.contact:instagram,tags.toilets:wheelchair,tags.old_name,tags.addr:country,tags.description,tags.source:addr:postcode,tags.survey:date,tags.reservation,tags.contact:facebook,tags.contact:twitter,tags.contact:phone,tags.addr:floor,tags.contact:fax,tags.addr:housename,tags.addr:place,tags.url,tags.disused,tags.email,tags.opening_hours:signed,tags.wikimedia_commons,tags.branch,tags.addr:interpolation,tags.wifi,tags.opening_hours:note,tags.alt_name,tags.diet:gluten_free,tags.fixme,tags.toilets,tags.toilets:access,tags.entrance,tags.air_conditioning,tags.capacity,tags.check_date:opening_hours,tags.highchair,tags.smoking,tags.name:zh-Hans,tags.name:zh-Hant,tags.building:levels,tags.addr:unit,tags.delivery,tags.name:es,tags.name:pt,tags.internet_access,tags.ref:vatin,tags.stars,tags.brand:en,tags.brand:zh,tags.internet_access:fee,tags.internet_access:ssid,tags.website:menu,tags.bar,tripadvisor,tags.diet:halal,tags.dog,tags.microbrewery,tags.payment:apple_pay,tags.payment:contactless,tags.payment:google_pay,tags.toilets:menstrual_products,tags.diet:meat,tags.check_date:diet:vegetarian,tags.payment:cards,tags.inscription,tags.building,tags.flickr,tags.image,tags.ref:GB:uprn,tags.roof:levels,tags.building:material,tags.roof:colour,tags.building:colour,tags.building:part,tags.toilets:unisex,tags.value,tags.wheelchair:description,tags.building:architecture,tags.source:addr:housenumber,tags.shop,tags.source:postal_code,tags.heritage,tags.heritage:operator,tags.heritage:website,tags.listed_status,tags.ref:GB:nhle,tags.short_name,tags.breakfast,tags.addr:parentstreet,tags.note:name:zh,tags.website:en,tags.serving_system:buffet,tags.payment:mastercard,tags.payment:visa,tags.changing_table,tags.toilets:disposal,tags.toilets:position,tags.cocktails
5212361525,Foxlow Soho,51.5113011,-0.1364073,node,+44 20 7680 2710,https://www.foxlow.co.uk/,London,Lower James Street,restaurant,restaurant,steak_house,Foxlow Soho,[],,,,This domain may be for sale!,London,8-10,W1F 9EL,Lower James Street,,,,,,,+44 20 7680 2710,,,,https://www.foxlow.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418356721,Ichibuns,51.5111387,-0.1318288,node,,,London,Wardour Street,restaurant,restaurant,japanese;burger,Ichibuns,,,,,,London,22,W1D 6QQ,Wardour Street,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427102546,The Breakfast Club,51.5136518,-0.1302381,node,,https://thebreakfastclubcafes.com,,Old Compton Street,restaurant,restaurant,american,The Breakfast Club,[],https://www.instagram.com/thebrekkyclub/,https://twitter.com/thebrekkyclub,https://www.facebook.com/TheBreakfastClubCafes/,"Breakfast Club. It could have all been so different. Two children of the 80s, searching for that elusive name for their first cafe in Soho…",,18,,Old Compton Street,,,,,,,,,,,https://thebreakfastclubcafes.com,,,,,,,,,The Breakfast Club,Q56045915,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451273857,simit sarayi,51.5119908,-0.1322536,node,,,,,cafe,cafe,,simit sarayi,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451273863,Busaba,51.5138415,-0.1340565,node,,,,,restaurant,restaurant,thai,Busaba,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,Busaba,Q114507658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460436160,Balans Soho Society,51.5127729,-0.1325693,node,,https://www.balans.co.uk,,Old Compton Street,restaurant,restaurant,british,Balans Soho Society,"['headoffice@balans.co.uk', 'comms@balans.co.uk']",https://www.instagram.com/balanslondon/,,https://www.facebook.com/201386386557988/,Balans Restaurants Home Page,,60-62,,Old Compton Street,,,,,,,,,,,https://www.balans.co.uk,,,,,,no,,,,,,2024-10-22,,,Fr-Sa 09:00-06:00; We-Th 09:00-05:00; Mo-Tu 09:00-23:00; Su 09:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463938683,Mochi Mochi,51.5120328,-0.1321518,node,,,,,cafe,cafe,asian;dessert,Mochi Mochi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470318115,Tamarind Kitchen,51.5146779,-0.1350279,node,+44 20 7287 4243,http://tamarindkitchen.co.uk/,,Wardour Street,restaurant,restaurant,indian,Tamarind Kitchen,"['reservations@tamarindkitchen.co.uk?Subject=Tamarind%20Kitchen%20Website%20-%20Press%20Enquiry', 'reservations@tamarindkitchen.co.uk']",https://www.instagram.com/tamarindkitchenlondon/,https://twitter.com/TamarindKitchen,https://www.facebook.com/TamarindKitchenLondon,"Tamarind Kitchen - an Indian restaurant from the team behind Tamarind of Mayfair, the first Indian restaurant in London to win a Michelin star - offers convi...",,167-169,,Wardour Street,,,,,,,+44 20 7287 4243,,,,http://tamarindkitchen.co.uk/,,,,,,,,,,,,2025-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483789422,Vantra Loungevity,51.5106718,-0.131782,node,+44 20 7287 5222,https://www.vantra.co.uk/,London,Wardour Street,restaurant,restaurant,international,Vantra Loungevity,"['6PBinfo@vantra.co.uk', 'jobs@vantra.co.uk', 'info@vantra.co.uk']",http://Instagram.com,http://Twitter.com,http://Facebook.com,"Are you looking for a vegan restaurant in London? Vantra has been making delicious and nutritious vegan food in London since 1999. We offer a specialist range of raw, steamed and fermented vegan food. Health is a vital part of life and everything we make at Vantra is crafted with love so as to nourish your body and mind.",London,5,,Wardour Street,,,,,,,+44 20 7287 5222,,,,https://www.vantra.co.uk/,,,,,,,,,,,,,,,Mo-Sa 12:00-23:00; Su 13:00-21:00,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485652751,Chatime,51.5111839,-0.133659,node,,,,Shaftesbury Avenue,cafe,cafe,bubble_tea,Chatime,,,,,,,25b,,Shaftesbury Avenue,,,,,,,,,,,,,,,,,,,,Chatime,Q16829306,en:Chatime,,,,,,,,,,,,Chatime,日出茶太,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chatime,日出茶太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489877121,Ergon Deli,51.5132349,-0.1417176,node,+44 20 7436 8237,https://www.ergonfoods.com/restaurants/london/,London,Maddox Street,cafe,cafe,breakfast,Ergon Deli,,,,,,London,15,W1S 2QQ,Maddox Street,,,946325,,,,+44 20 7436 8237,,,,https://www.ergonfoods.com/restaurants/london/,,,404 Client Error: Not Found for url: https://www.ergonfoods.com/restaurants/london/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494310878,Jumbo Eats,51.5114548,-0.1355047,node,,,,Brewer Street,cafe,cafe,,Jumbo Eats,,,,,,,59,,Brewer Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497947506,Ham Yard Restaurant and Bar,51.5111635,-0.1349748,node,,,,,restaurant,restaurant,,Ham Yard Restaurant and Bar,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497947507,Inigo Sushi,51.5114939,-0.1345554,node,,https://www.inigofoods.com/,,Great Windmill Street,restaurant,restaurant,,Inigo Sushi,[],,,,"Jelajahi dunia game berhadiah tunai dari HAHASURGA, temukan gambaran kemenangan nyata dan keseruan tiada duanya hanya di sini!",,31,,Great Windmill Street,,,,,,,,,,,https://www.inigofoods.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499048129,Over Under Coffee,51.5109903,-0.1347289,node,,,,,cafe,cafe,,Over Under Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500146392,Kricket,51.5108012,-0.1351471,node,,https://kricket.co.uk/soho/,,Denman Street,restaurant,restaurant,indian,Kricket,"['reservations@kricket.co.uk', 'hello@kricket.co.uk', 'press@kricket.co.uk']",https://www.instagram.com/kricketlondon/,,,"Modern Indian in the heart of bustling Soho. Open seven days a week, serving regional specialities and beloved favourites alike. £20 thali served every day for lunch. Small, sharing plates perfect for pre or post theatre meals.",,12,,Denman Street,,,,,,,,,,,https://kricket.co.uk/soho/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500146395,Dirty Bones,51.5108066,-0.1352549,node,,https://dirty-bones.com/locations/soho,,Denman Street,restaurant,restaurant,american,Dirty Bones,[],https://www.instagram.com/dirtybones/,,,"Directions, menus & opening times for Dirty Bones Soho, central London American restaurant & bar serving comfort food, cocktails & boozy weekend brunch.",,14,,Denman Street,,,,,,,,,,,https://dirty-bones.com/locations/soho,,,,,,,,,,,,,,,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500973729,Il Conte,51.5106652,-0.1368424,node,+44 20 7434 1823,,,Air Street,restaurant,restaurant,italian,Il Conte,,,,,,,17,,Air Street,,,,,,,+44 20 7434 1823,,,,,,,,,,,,,,,,2025-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502420530,So Japanese,51.5107616,-0.1374895,node,,https://www.sorestaurant.com/,,Warwick Street,restaurant,restaurant,japanese,So Japanese,,,,,,,4,,Warwick Street,,,,,,,,,,,https://www.sorestaurant.com/,,,415 Client Error: Unsupported Media Type for url: https://www.sorestaurant.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502433551,Honesto,51.5107435,-0.1371345,node,+44 20 7287 1318,,,Brewer Street,restaurant,restaurant,burger,Honesto,,,,,,,84,,Brewer Street,,,,,,,+44 20 7287 1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520355399,Mukbang Pocha,51.5116724,-0.1364903,node,+44 20 3987 5570,https://www.mukbangpocha.co.uk/,,Golden Square,restaurant,restaurant,korean,Mukbang Pocha,"['Bookings@mukbangpocha.co.uk', 'AddressBookings@mukbangpocha.co.ukMukbang']",https://www.instagram.com/mukbangpocha/,,https://www.facebook.com/MukbangPocha/?show_switched_toast=0&show_invite_to_follow=0&show_switched_tooltip=0&show_podcast_settings=0&show_community_review_changes=0&show_community_rollback=0&show_follower_visibility_disclosure=0,"Traditional
korean food , mukbang 
We love making our customers happy by serving them our tasty food! High-quality ingredients mixed with recipes straight from Seoul with a sprinkling of K-Pop!

",,10,,Golden Square,,,,,,,+44 20 3987 5570,,,,https://www.mukbangpocha.co.uk/,,,,,,,,,,,,2025-07-02,,,,,,,,,,,,,,,,,,https://www.instagram.com/mukbangpocha,,,,,,,,https://www.facebook.com/MukbangPocha/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535722123,Fresh Healthy Eating Cafe,51.5131739,-0.1364681,node,,,,Lexington Street,cafe,cafe,,Fresh Healthy Eating Cafe,,,,,,,51,,Lexington Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536112071,Italian Bear Chocolate,51.5132733,-0.1367147,node,,,,Broadwick Street,cafe,cafe,chocolate,Italian Bear Chocolate,,,,,,,41,,Broadwick Street,,,,,,,,,,,,,,,,yes,yes,,,,,,2025-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536994661,Cafe Nespresso,51.5136074,-0.1361628,node,+44 800 442 442,https://www.nespresso.com/uk/,,Broadwick Street,cafe,cafe,,Cafe Nespresso,[],,,,Explore our range of convenient and revolutionary coffee systems that consistently deliver the perfect cup of coffee. Browse all coffees and machines today.,,32,,Broadwick Street,,,,,,,+44 800 442 442,,,,https://www.nespresso.com/uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5565704286,SO Pure Café,51.512564,-0.1387954,node,,,,Kingly Court,cafe,cafe,,SO Pure Café,,,,,,,,,Kingly Court,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568368537,The Life Goddess,51.5126889,-0.1389569,node,,https://www.thelifegoddess.com/,,Kingly Court,restaurant,restaurant,greek,The Life Goddess,[],,,,,,,,Kingly Court,,,,,,,,,,,https://www.thelifegoddess.com/,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568368538,Shoryu,51.5125182,-0.1387417,node,,https://www.shoryuramen.com/,,Kingly Court,restaurant,restaurant,japanese;ramen,Shoryu,['press@shoryuramen.com'],http://instagram.com/shoryu_ramen,https://twitter.com/shoryuramen,https://www.facebook.com/ShoryuRamen,,,,,Kingly Court,,,715226,,,,,,,,https://www.shoryuramen.com/,,,,0,,,,,Shoryu,Q110423710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568368539,Acai Berry,51.5126986,-0.1386927,node,,https://acaiberryfoods.com/,,Kingly Court,cafe,cafe,juice,Acai Berry,[],https://www.instagram.com/acaiberry/,,https://www.facebook.com/acaiberryfoods/,,,,,Kingly Court,,,,,,,,,,,https://acaiberryfoods.com/,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568368540,The Good Egg,51.5127806,-0.1389737,node,,https://www.thegoodegg.co/,,Kingly Court,restaurant,restaurant,,The Good Egg,[],https://www.instagram.com/accounts/login/,https://twitter.com/TheGoodEgg_,https://www.facebook.com/thegoodeggco,"The Good Egg Stoke Newington, The Good Egg Margate, The Good Egg Walthamstow, Festive Feasts, Gift Cards, Private hire & Catering",,,,Kingly Court,,,,,,,,,,,https://www.thegoodegg.co/,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577635550,Mother Mash,51.5129198,-0.1393343,node,,,London,Ganton Street,restaurant,restaurant,local,Mother Mash,,,,,,London,26,W1F 7QY,Ganton Street,10,10,414347,,3,10,,,,FSA Food Hygiene Ratings Database,,no,,,,yes,sidewalk,W1F 7QY,,,,,,,,Mo-Sa 12:00-22:00; Su 12:00-20:00,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,wlan,,,,,customers,Mother-Mash-Guest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5655220885,Ristorante Frescobaldi,51.5123491,-0.141036,node,+44 20 3693 3435,https://www.frescobaldi.london/,,New Burlington Place,restaurant,restaurant,italian,Ristorante Frescobaldi,"['events@frescobaldirestaurants.com', 'reservations@frescobaldirestaurants.com']",https://www.instagram.com/frescobaldi_london/,https://twitter.com/Frescobaldi_LDN,https://www.facebook.com/frescobaldilondon/,An Italian restaurant and bar in the UK from the famed Frescobaldi family. Our Italian Restaurant is only a few minutes walk away from Oxford Circus and Leicester Square.,,15,,New Burlington Place,,,,,,,+44 20 3693 3435,,,,https://www.frescobaldi.london/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5658171070,Heddon Yokocho,51.511025,-0.1394127,node,+44 20 3405 7230,https://www.sakaguralondon.com,,Heddon Street,restaurant,restaurant,japanese,Heddon Yokocho,,,,,,,8,,Heddon Street,,,,,,,+44 20 3405 7230,,,,https://www.sakaguralondon.com,,,"HTTPSConnectionPool(host='www.sakaguralondon.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.sakaguralondon.com', port=443): Failed to resolve 'www.sakaguralondon.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,staff.yokocho@japancentre.com,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,https://ramenyokocho.com/documents/HY_web_menu_07052024.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5658200133,Sabor,51.5113855,-0.1396714,node,,https://www.saborrestaurants.co.uk/,London,Heddon Street,restaurant,restaurant,spanish,Sabor,"['info@saborrestaurants.co.uk', 'info@saborrestaurants.co.uk?Subject=Sabor%20Career%20Enquiry', 'nieves@lotuslandagency.com', 'events@saborrestaurants.co.uk', 'info@saborrestaurants.co.uk ']",https://www.instagram.com/sabor_ldn/,,https://www.facebook.com/saborldn/,,London,35-37,W1B 4BR,Heddon Street,,,1293005,,,,,,,,https://www.saborrestaurants.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5857437388,Flat Iron Tottenham Court Road,51.5151361,-0.1295384,node,,https://flatironsteak.co.uk/restaurant/tottenham-court-road/,,Denmark Street,restaurant,restaurant,steak_house,Flat Iron Tottenham Court Road,[],https://www.instagram.com/flatironsteak/,,https://www.facebook.com/FlatIronSteak/,"Visit Flat Iron steakhouse on Denmark Street near Tottenham Court Road, a historic spot once home to Bowie and Hendrix. Enjoy steaks in a plant-filled, skylit setting.",,9,,Denmark Street,,,,,,,,,,,https://flatironsteak.co.uk/restaurant/tottenham-court-road/,limited,Q17511523,,,,,,,Flat Iron,Q110680166,,2025-04-02,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,Tottenham Court Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5899373585,Laksamania,51.5163303,-0.1350223,node,+44 20 7637 9888,https://laksamania.co.uk/,London,Newman Street,restaurant,restaurant,malaysian,Laksamania,[],https://www.instagram.com/laksamania,,,"Malaysian restaurant specialising in regional Laksas, authentic Satay, Char Kuey Teow, Wat Tan Hor, and more.",London,92,W1T 3EZ,Newman Street,,,924672,,,,+44 20 7637 9888,,FHRS Open Data,,https://laksamania.co.uk/,,,,0;-1,yes,yes,,,,,,2025-04-29,,,"Mo off; Tu 17:00-21:00; We-Th 12:00-15:00,17:00-21:00; Fr-Sa 12:00-15:00,17:00-21:30; Su 12:00-15:00,17:00-20:00",no,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5921219885,Scarlett Green,51.5152482,-0.1357946,node,+44 20 3653 2010,https://www.daisygreenfood.com/location-scarlett,London,Noel Street,restaurant,restaurant,,Scarlett Green,"['RESERVATIONS@DAISYGREENFOOD.COM?', 'RESERVATIONS@DAISYGREENFOOD.COM']",https://www.instagram.com/daisygreencollection/,https://twitter.com/daisygreenfood?lang=en,https://www.facebook.com/daisygreencollection/,,London,4,W1F 8GB,Noel Street,,,1223914,,,,,,FHRS Open Data,,,,,,,yes,no,,,,,,,https://www.daisygreenfood.com/location-scarlett,,"Mo 07:45-23:00; Tu,We 07:45-24:00; Th-Sa 08:45-24:00; Su 08:45-18:15",,,,,,https://www.linkedin.com/in/prue-freeman-03757352/?originalSubdomain=uk,,,,,,,,,,,,,,,,,,,+44 20 3653 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5959693686,Sophie's,51.5110656,-0.1341599,node,+44 20 7836 8836,https://www.sophiessteakhouse.com/soho,London,Great Windmill Street,restaurant,restaurant,,Sophie's,,,,,,London,42-44,W1D 7NB,Great Windmill Street,,,,,,,+44 20 7836 8836,,,,https://www.sophiessteakhouse.com/soho,,,415 Client Error: Unsupported Media Type for url: https://www.sophiessteakhouse.com/soho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093635058,Costa,51.5160243,-0.1365886,node,,,London,Oxford Street,cafe,cafe,coffee_shop,Costa,,,,,,London,120,W1D 1LT,Oxford Street,,,1073477,,,,,,,,,yes,,,,yes,no,,,Costa,Q608845,en:Costa Coffee,2025-07-23,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6106667285,Berenjak,51.5130289,-0.1307519,node,,,,,restaurant,restaurant,,Berenjak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187181184,Skewer & Beer,51.510609,-0.1325024,node,,,London,Rupert Street,restaurant,restaurant,japanese,Skewer & Beer,,,,,,London,19,W1D 7PA,Rupert Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6245019486,Inko Nito,51.5131983,-0.1369494,node,,,,,restaurant,restaurant,,Inko Nito,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
